content_id,content_type_id,title,address,latitude,longitude,area_code,district_code,lcls_systm1,lcls_systm2,lcls_systm3,operating_hours_raw,rest_date_raw,operating_schedule,operating_parse_status,operating_parser_version,source_modified_at,list_fetched_at,detail_fetched_at,last_seen_at,detail_fetch_status,detail_error_code,is_active,inactive_reason,inactive_at,last_sync_run_id,created_at,updated_at
1922694,39,소소한 풍경,서울특별시 종로구 자하문로40길 75 (부암동),37.5936017299754,126.965977450872,11,110,FD,FD01,FD010100,- 11:30~22:00- 준비시간 15:30~17:00- 마지막 주문 20:30※ 주말에는 준비시간 없이 영업,매주 월요일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""- 11:30~22:00- 준비시간 15:30~17:00- 마지막 주문 20:30※ 주말에는 준비시간 없이 영업"",""time_ranges"":[{""end"":""22:00"",""start"":""11:30"",""crosses_midnight"":false},{""end"":""17:00"",""start"":""15:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[0],""source_text"":""매주 월요일""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-13T07:40:51+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:43.039005+00:00
1922730,39,부빙,서울특별시 종로구 창의문로 136,37.5926851636603,126.965344205516,11,110,FD,FD05,FD050100,13:00~19:30 (마지막 주문 19:00),매주 월요일~화요일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""13:00~19:30 (마지막 주문 19:00)"",""time_ranges"":[{""end"":""19:30"",""start"":""13:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[0],""source_text"":""매주 월요일~화요일""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-02-24T03:13:40+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:35.48886+00:00
1922914,39,체부동잔치집,서울특별시 종로구 자하문로1길 16,37.5765039147384,126.971477402143,11,110,FD,FD01,FD010100,11:00~22:30,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~22:30"",""time_ranges"":[{""end"":""22:30"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-13T07:40:05+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.371579+00:00,2026-07-23T17:21:59.136306+00:00
1934593,14,국립현대미술관 서울,서울특별시 종로구 삼청로 30 (소격동),37.5786500878,126.9800038741,11,110,VE,VE07,VE070600,"10:00~18:00<br>
수,토 10:00~21:00<br>
※ 발권시간 : 관람종료 1시간 전까지 가능",1월1일 / 설날 / 추석,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~18:00"",""time_ranges"":[{""end"":""18:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null},{""months"":null,""weekdays"":null,""source_text"":""수,토 10:00~21:00"",""time_ranges"":[{""end"":""21:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-04-02T06:02:25+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:25.390499+00:00
1939691,14,한양도성박물관,서울특별시 종로구 율곡로 283 (종로6가),37.5728571766825,127.008512884216,11,110,VE,VE07,VE070100,09:00~18:00 (입장 마감 17:30),"매주 월요일(단, 월요일이 공휴일인 경우 정상운영) / 1월 1일","{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""09:00~18:00 (입장 마감 17:30)"",""time_ranges"":[{""end"":""18:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":""17:30""}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[0],""source_text"":""매주 월요일(단, 월요일이 공휴일인 경우 정상운영) / 1월 1일""}],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-12T00:08:40+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.371579+00:00,2026-07-23T17:22:03.962249+00:00
1941440,14,아라리오뮤지엄 인 스페이스,서울특별시 종로구 율곡로 83,37.577707,126.988456,11,110,VE,VE07,VE070600,10:00~19:00,매주 월요일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~19:00"",""time_ranges"":[{""end"":""19:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[0],""source_text"":""매주 월요일""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-05T00:58:51+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:45.502816+00:00
1945693,39,전통다원,서울특별시 종로구 인사동10길 11-4,37.5745839959,126.9857145803,11,110,FD,FD05,FD050200,11:00~21:20,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~21:20"",""time_ranges"":[{""end"":""21:20"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-03-14T23:53:48+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:54.691055+00:00
1947036,39,스미스가 좋아하는 한옥,서울특별시 종로구 삼청로 22-7,37.5780307157,126.980048332,11,110,FD,FD01,FD010100,11:30~21:00 (준비시간 15:00~17:00),연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:30~21:00 (준비시간 15:00~17:00)"",""time_ranges"":[{""end"":""21:00"",""start"":""11:30"",""crosses_midnight"":false},{""end"":""17:00"",""start"":""15:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-10-28T08:35:43+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:43.952433+00:00
1951271,25,사라진 성곽길을 따라 걷기,,37.5760281134,126.976843125,11,110,C01,C0115,C01150001,,,"{""rules"":[],""warnings"":[""여행코스의 운영시간 누락을 24시간 이용 가능으로 가정했습니다.""],""availability"":""all_day"",""closure_rules"":[],""assumption_reason"":""course_without_operating_hours""}",assumed,operating-hours-1.0.0,2023-08-08T07:18:58+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,empty,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.955853+00:00,2026-07-23T17:21:37.543227+00:00
1952962,25,경복궁 북쪽마을 북촌 즐기기,,37.576072552,126.9768042386,11,110,C01,C0115,C01150001,,,"{""rules"":[],""warnings"":[""여행코스의 운영시간 누락을 24시간 이용 가능으로 가정했습니다.""],""availability"":""all_day"",""closure_rules"":[],""assumption_reason"":""course_without_operating_hours""}",assumed,operating-hours-1.0.0,2023-08-10T05:35:06+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,empty,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:23.125853+00:00
1952971,25,청와대 앞 코스 돌아보기,,37.5756364926,126.9768570246,11,110,C01,C0115,C01150001,,,"{""rules"":[],""warnings"":[""여행코스의 운영시간 누락을 24시간 이용 가능으로 가정했습니다.""],""availability"":""all_day"",""closure_rules"":[],""assumption_reason"":""course_without_operating_hours""}",assumed,operating-hours-1.0.0,2025-08-20T09:10:00+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,empty,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:58.71697+00:00
1952975,25,과거와 현재의 시간이 겹쳐진 부암동길,,37.5711257558,126.9685023578,11,110,C01,C0113,C01130001,,,"{""rules"":[],""warnings"":[""여행코스의 운영시간 누락을 24시간 이용 가능으로 가정했습니다.""],""availability"":""all_day"",""closure_rules"":[],""assumption_reason"":""course_without_operating_hours""}",assumed,operating-hours-1.0.0,2023-08-10T01:15:01+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,empty,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:24.24718+00:00
1952978,25,궁의 북쪽 자하문 돌아보기,,37.5801859611,126.9767235747,11,110,C01,C0112,C01120001,,,"{""rules"":[],""warnings"":[""여행코스의 운영시간 누락을 24시간 이용 가능으로 가정했습니다.""],""availability"":""all_day"",""closure_rules"":[],""assumption_reason"":""course_without_operating_hours""}",assumed,operating-hours-1.0.0,2023-08-10T00:31:17+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,empty,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:25.659835+00:00
1953116,25,북촌을 중심으로 한 조선시대 생활 이야기,,37.5812776131,126.9829674185,11,110,C01,C0115,C01150001,,,"{""rules"":[],""warnings"":[""여행코스의 운영시간 누락을 24시간 이용 가능으로 가정했습니다.""],""availability"":""all_day"",""closure_rules"":[],""assumption_reason"":""course_without_operating_hours""}",assumed,operating-hours-1.0.0,2023-08-10T00:45:32+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,empty,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:36.615087+00:00
1953121,25,성안 마을 혜화동의 어제와 오늘,,37.5808974491,127.0022962231,11,110,C01,C0115,C01150001,,,"{""rules"":[],""warnings"":[""여행코스의 운영시간 누락을 24시간 이용 가능으로 가정했습니다.""],""availability"":""all_day"",""closure_rules"":[],""assumption_reason"":""course_without_operating_hours""}",assumed,operating-hours-1.0.0,2023-08-08T06:05:55+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,empty,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.955853+00:00,2026-07-23T17:21:42.175513+00:00
1957671,12,종로 청계 관광특구,서울특별시 종로구 무교로 37 (서린동),37.5694065566554,126.979107784546,11,110,VE,VE05,VE050100,상시 개방,연중무휴,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-03-09T06:12:33+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.296349+00:00,2026-07-23T17:21:55.813664+00:00
1965675,39,호남집,서울특별시 종로구 종로40가길 5,37.5702080911173,127.006351957164,11,110,FD,FD01,FD010100,06:00~21:00,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""06:00~21:00"",""time_ranges"":[{""end"":""21:00"",""start"":""06:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-02-24T03:13:40+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.44801+00:00,2026-07-23T17:22:05.386117+00:00
1965691,39,더 우리곱창,서울특별시 종로구 종로36나길 9 (종로5가),37.5702145237576,127.004428268138,11,110,FD,FD01,FD010100,10:00~22:00,매월 둘째·넷째·다섯째 일요일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~22:00"",""time_ranges"":[{""end"":""22:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-02-20T01:54:45+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:30.087047+00:00
1968826,39,순라길 예 & 비비,서울특별시 종로구 서순라길 55,37.5729509832,126.9929917413,11,110,FD,FD05,FD050100,11:00~23:00 (마지막 주문 22:00),연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~23:00 (마지막 주문 22:00)"",""time_ranges"":[{""end"":""23:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-08-12T02:36:29+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:43.699141+00:00
1985692,39,고궁의 아침,서울특별시 종로구 창경궁로 158 (원남동) (원남동),37.5764587371697,126.997570843872,11,110,FD,FD01,FD010100,[평일]- 09:00~21:00- 점심 마지막 주문 15:00- 준비시간 15:30~16:30- 저녁 마지막 주문 15:00[주말]- 10:00~21:00- 점심 마지막 주문 15:00- 준비시간 15:30~16:30- 저녁 마지막 주문 15:00,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""[평일]- 09:00~21:00- 점심 마지막 주문 15:00- 준비시간 15:30~16:30- 저녁 마지막 주문 15:00[주말]- 10:00~21:00- 점심 마지막 주문 15:00- 준비시간 15:30~16:30- 저녁 마지막 주문 15:00"",""time_ranges"":[{""end"":""21:00"",""start"":""09:00"",""crosses_midnight"":false},{""end"":""16:30"",""start"":""15:30"",""crosses_midnight"":false},{""end"":""21:00"",""start"":""10:00"",""crosses_midnight"":false},{""end"":""16:30"",""start"":""15:30"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-03-13T07:46:27+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:23.709544+00:00
1986171,39,뜰과다원,서울특별시 종로구 인사동길 34 (관훈동),37.5735931497109,126.98571736,11,110,FD,FD05,FD050200,10:00~22:00 (마지막 주문 21:50),연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""10:00~22:00 (마지막 주문 21:50)"",""time_ranges"":[{""end"":""22:00"",""start"":""10:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2026-02-10T23:10:09+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.808988+00:00,2026-07-23T17:21:32.049762+00:00
1998192,39,순희네빈대떡,서울특별시 종로구 종로32길 5 (종로5가),37.5706736091,127.0007355441,11,110,FD,FD01,FD010100,11:00~21:00 (마지막 주문 20:30),매주 화요일,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""11:00~21:00 (마지막 주문 20:30)"",""time_ranges"":[{""end"":""21:00"",""start"":""11:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[{""weekdays"":[1],""source_text"":""매주 화요일""}],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-03-11T04:48:58+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:41.150397+00:00,2026-07-23T17:21:43.748241+00:00
1998216,39,박가네 빈대떡,서울특별시 종로구 종로32길 7 (종로5가),37.5705958426,127.0008577576,11,110,FD,FD01,FD010100,08:00~22:00,연중무휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""08:00~22:00"",""time_ranges"":[{""end"":""22:00"",""start"":""08:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",parsed,operating-hours-1.0.0,2025-04-09T08:09:09+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:34.783341+00:00
1998333,39,모녀김밥,서울특별시 종로구 동호로 403-23,37.5702819948,127.0011132988,11,110,FD,FD03,FD030400,09:00~21:00,설·추석 연휴,"{""rules"":[{""months"":null,""weekdays"":null,""source_text"":""09:00~21:00"",""time_ranges"":[{""end"":""21:00"",""start"":""09:00"",""crosses_midnight"":false}],""last_admission"":null}],""warnings"":[""휴무 문구의 일부 예외를 구조화하지 못했습니다.""],""availability"":""scheduled"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2025-12-10T00:20:39+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.882874+00:00,2026-07-23T17:21:33.351027+00:00
1998564,15,궁중문화축전,서울특별시 종로구 사직로 161,37.5787676269878,126.976976800907,11,110,EV,EV01,EV010400,프로그램별 상이,,"{""rules"":[],""warnings"":[""운영시간을 구조화하지 못했습니다.""],""availability"":""unknown"",""closure_rules"":[],""assumption_reason"":null}",partial,operating-hours-1.0.0,2026-05-06T04:36:34+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,2026-07-23T17:16:48.538813+00:00,success,,True,,,9fe817b4-a60d-4ea0-8f88-0623954b32f0,2026-07-23T17:11:40.721834+00:00,2026-07-23T17:21:25.713559+00:00
